t,dt,ax,ay,az,gx,gy,gz
2516.0280,0.01362,-0.28522,0.00878,-9.73766,-0.105786,-0.000000,0.004796
2516.0416,0.01360,-0.25436,0.01356,-9.79910,-0.104986,0.000666,0.000799
2516.0552,0.01357,-0.21875,0.04464,-9.78728,-0.105119,-0.001599,0.005063
2516.0687,0.01352,-0.33745,-0.03902,-9.89834,-0.101655,-0.000000,0.000533
2516.0823,0.01356,-0.27335,0.04703,-9.75656,-0.136296,-0.000666,0.004796
2516.1294,0.04710,-0.29472,0.01117,-9.79673,-0.104187,-0.002132,0.001066
2516.1480,0.01863,-0.32083,0.00878,-9.76365,-0.103787,0.003864,0.001732
2516.1647,0.01664,-0.24961,-0.10116,-9.70931,-0.106851,0.033574,0.002798
2516.1786,0.01395,-0.23300,0.00400,-9.81327,-0.104720,-0.000000,0.003064
2516.1925,0.01388,-0.26861,0.04703,-9.80619,-0.103254,-0.001332,0.003198
2516.2064,0.01392,-0.40392,-0.08682,-9.78728,-0.102455,-0.033574,0.002798
2516.2200,0.01357,-0.24012,0.04225,-9.75893,-0.106452,-0.033974,0.002665
2516.2670,0.04697,-0.25436,-0.03424,-9.75893,-0.135896,0.000933,0.005462
2516.2842,0.01727,-0.24724,0.00400,-9.81327,-0.104187,0.000400,0.005063
2516.2979,0.01367,-0.28997,0.01595,-9.66441,-0.106052,-0.001199,0.002132
2516.3115,0.01358,-0.27335,0.01117,-9.79673,-0.104853,0.033308,0.004263
2516.3254,0.01390,-0.25674,0.05420,-9.86526,-0.105119,0.000666,0.002132
2516.3417,0.01634,-0.25674,-0.03663,-9.73530,-0.105386,0.000799,0.004796
2516.3556,0.01388,-0.38967,0.01834,-9.91252,-0.106319,-0.000533,0.003064
2516.4030,0.04743,-0.28522,0.01834,-9.66914,-0.104720,-0.000400,0.003331
2516.4207,0.01765,-0.12143,0.03747,-9.79673,-0.106319,0.033574,0.004530
2516.4346,0.01394,-0.31371,0.10200,-9.74948,-0.103787,-0.033574,0.005329
2516.4484,0.01383,-0.24012,-0.04619,-9.78256,-0.105786,0.002132,0.005063
2516.4623,0.01383,-0.25199,-0.01034,-9.73293,-0.103521,-0.001332,0.002265
2516.4761,0.01380,-0.27335,-0.00078,-9.76129,-0.108450,0.002265,0.001732
2516.4899,0.01382,-0.13567,-0.02229,-9.79673,-0.106718,-0.002398,0.003464
2516.5373,0.04740,-0.23062,-0.00317,-9.79201,-0.105919,0.000533,0.003331
2516.5573,0.02005,-0.23775,0.02791,-9.78256,-0.104187,-0.002265,0.003864
2516.5712,0.01392,-0.27335,-0.04619,-9.70931,-0.105519,0.000533,0.003597
2516.5851,0.01382,-0.33745,0.20239,-9.76365,-0.111648,-0.001466,0.002798
2516.5989,0.01384,-0.19502,-0.01273,-9.91252,-0.104720,0.002931,0.003864
2516.6127,0.01379,-0.30421,0.03986,-9.78492,-0.102855,-0.000666,0.006129
2516.6265,0.01381,-0.26623,0.04703,-9.73057,-0.104453,0.000400,0.001466
2516.6735,0.04695,-0.25674,0.01834,-9.76129,-0.107518,0.003331,0.005063
2516.6914,0.01790,-0.29234,0.01117,-9.82273,-0.106718,0.033708,0.003730
2516.7052,0.01387,-0.22588,0.00161,-9.79437,-0.105519,0.004130,0.003064
2516.7188,0.01360,-0.31608,0.19044,-9.78256,-0.107651,0.002398,0.004397
2516.7346,0.01576,-0.33507,-0.04141,-9.73766,-0.104587,0.001066,0.001466
2516.7482,0.01358,-0.25911,-0.02229,-9.76129,-0.103521,0.003864,0.003331
2516.7617,0.01354,-0.10481,0.01834,-9.75656,-0.105386,0.001599,0.004130
2516.8086,0.04692,-0.26386,0.05181,-9.81564,-0.136162,0.001865,0.003597
2516.8260,0.01731,-0.26148,-0.01751,-9.80619,-0.107917,0.000799,0.001865
2516.8396,0.01366,-0.25436,0.02791,-9.77310,-0.105386,-0.001466,0.003597
2516.8536,0.01397,-0.24012,-0.01512,-9.87944,-0.105919,0.001865,0.005329
2516.8675,0.01389,-0.23062,0.07093,-9.77310,-0.104853,0.001332,0.005995
2516.8814,0.01389,-0.27573,0.02073,-9.76129,-0.107784,0.001599,0.004796
2516.8952,0.01385,-0.24012,0.00878,-9.82745,-0.105652,0.000533,0.003198
2516.9485,0.05332,-0.24487,0.04464,-9.78728,-0.106052,-0.001865,0.005329
2516.9663,0.01776,-0.24249,0.08049,-9.79201,-0.103521,0.000533,0.002531
2516.9802,0.01395,-0.14754,-0.01273,-9.90543,-0.108317,0.004130,0.004663
2516.9941,0.01388,-0.13804,-0.00317,-9.79201,-0.104720,0.002931,0.005063
2517.0080,0.01384,-0.28048,-0.00078,-9.85581,-0.106452,0.000933,0.003864
2517.0218,0.01388,-0.27335,0.06615,-9.82509,-0.100989,-0.000400,0.006662
2517.0691,0.04731,-0.25436,0.03508,-9.83454,-0.106718,0.033974,0.001599
2517.0862,0.01709,-0.19027,-0.09399,-9.79437,-0.107251,0.000799,0.004263
2517.0999,0.01361,-0.30184,-0.02468,-9.84399,-0.107518,0.003331,0.004263
2517.1134,0.01359,-0.28522,-0.02707,-9.79673,-0.109116,-0.003198,0.004663
2517.1292,0.01579,-0.38018,0.03508,-9.70931,-0.105253,0.000400,0.004663
2517.1428,0.01356,-0.27335,0.04225,-9.73766,-0.105386,0.001066,0.002665
2517.1567,0.01389,-0.28760,0.06854,-9.74711,-0.106851,0.000400,0.002265
2517.2042,0.04754,-0.26861,-0.08443,-9.86290,-0.108450,-0.002265,0.002265
2517.2229,0.01863,-0.25436,0.06137,-9.77547,-0.108583,0.000933,0.002931
2517.2370,0.01411,-0.12380,0.00161,-9.73293,-0.106985,0.001332,0.002931
2517.2509,0.01395,-0.29947,-0.04380,-9.80855,-0.104320,0.001066,0.004663
2517.2648,0.01393,-0.27573,0.02073,-9.72112,-0.107251,0.003331,0.004663
2517.2788,0.01390,-0.23300,-0.02468,-9.78728,-0.105919,-0.002931,0.003198
2517.2926,0.01383,-0.21875,0.18805,-9.66441,-0.104720,0.003864,0.001865
2517.3425,0.04992,-0.23300,0.03986,-9.77783,-0.105386,0.000666,0.004530
2517.3601,0.01764,-0.10956,-0.00317,-9.76602,-0.107518,0.003464,0.004930
2517.3741,0.01394,-0.21638,0.03508,-9.73766,-0.106851,0.002265,0.004796
2517.3879,0.01385,-0.25436,0.04225,-9.76129,-0.106985,0.001199,0.002531
2517.4018,0.01386,-0.25436,-0.01751,-9.78492,-0.105786,0.001332,0.002265
2517.4156,0.01382,-0.22825,-0.01990,-9.96214,-0.106585,0.033708,0.004796
2517.4294,0.01382,-0.29234,0.02552,-9.70458,-0.104453,0.002132,0.003464
2517.4767,0.04730,-0.25674,0.01117,-9.76365,-0.106718,0.003464,0.004796
2517.4938,0.01707,-0.23300,0.02073,-9.66914,-0.105652,-0.033841,0.003331
2517.5074,0.01358,-0.39442,0.04464,-9.81327,-0.106319,0.003198,0.002398
2517.5231,0.01573,-0.26623,0.01356,-9.78256,-0.105519,0.001332,0.002531
2517.5366,0.01351,-0.28760,-0.01990,-9.75420,-0.106052,0.001332,0.003730
2517.5501,0.01352,-0.23062,0.04225,-9.78256,-0.106585,0.003730,0.002132
2517.5640,0.01383,-0.22113,0.00639,-9.87944,-0.105652,0.001732,0.000933
2517.6113,0.04735,-0.23062,-0.03424,-9.81327,-0.106985,-0.033175,0.003331
2517.6289,0.01756,-0.30421,0.03747,-9.82273,-0.105119,0.001199,0.003464
2517.6428,0.01391,-0.21875,0.04464,-9.95505,-0.106452,0.002665,0.002265
2517.6566,0.01385,-0.12143,-0.02946,-9.74002,-0.104986,0.002132,0.004663
2517.6706,0.01393,-0.16653,-0.02229,-9.78964,-0.107917,-0.001066,0.004663
2517.6844,0.01381,-0.38255,0.01117,-9.79910,-0.105119,0.000799,0.005995
2517.7007,0.01628,-0.30659,0.04703,-9.69985,-0.104720,-0.000666,0.004263
2517.7481,0.04744,-0.27098,0.01356,-9.78964,-0.108717,0.002931,0.004263
2517.7668,0.01867,-0.25674,-0.00078,-9.79201,-0.101522,0.000799,0.003064
2517.7809,0.01414,-0.31371,-0.03663,-9.78964,-0.105253,0.001998,0.003997
2517.7949,0.01397,-0.28285,-0.10116,-9.79910,-0.107384,0.000666,0.002931
2517.8088,0.01388,-0.23300,0.04942,-9.77310,-0.105786,0.000799,0.005596
2517.8228,0.01406,-0.25199,0.07093,-9.72348,-0.103121,0.001466,0.001199
2517.8367,0.01393,-0.28285,0.03508,-9.77310,-0.107651,0.001865,0.004796
2517.8841,0.04733,-0.28048,0.00400,-9.74239,-0.104720,-0.003198,-0.032242
2517.9012,0.01714,-0.29947,0.03030,-9.73293,-0.105386,0.001066,0.002931
2517.9171,0.01585,-0.30421,0.08049,-9.85817,-0.104587,0.000666,0.001466
2517.9306,0.01358,-0.30421,-0.03424,-9.77547,-0.105652,0.000400,0.001998
2517.9474,0.01673,-0.23775,0.03747,-9.77310,-0.103521,0.002398,0.004130
2517.9610,0.01365,-0.22588,0.02552,-9.77074,-0.105253,0.003331,0.004796
2517.9746,0.01360,-0.12143,0.01595,-9.74948,-0.105786,-0.000400,0.004796
2518.0216,0.04698,-0.29234,0.04464,-9.76365,-0.104587,0.033974,0.005063
2518.0388,0.01724,-0.26861,-0.00317,-9.80382,-0.105652,-0.000666,0.005862
2518.0525,0.01367,-0.26861,-0.04380,-9.85817,-0.107917,0.002798,0.000133
2518.0665,0.01395,-0.16890,0.07810,-9.85344,-0.109783,-0.000533,0.005196
2518.0803,0.01381,-0.24961,0.03508,-9.67386,-0.105386,0.001732,0.001466
2518.0966,0.01634,-0.20214,0.01834,-9.74002,-0.107518,0.001732,0.001466
2518.1105,0.01390,-0.29709,0.00161,-9.80619,-0.107651,-0.002132,0.004397
2518.1579,0.04742,-0.27810,0.00400,-9.83218,-0.110049,0.000933,0.003730
2518.1757,0.01774,-0.28048,0.08288,-9.83690,-0.107651,-0.000799,0.003730
2518.1896,0.01397,-0.28048,0.01356,-9.73293,-0.106052,0.003331,0.003997
2518.2035,0.01388,-0.27810,-0.02946,-9.85344,-0.105253,0.002798,0.003997
2518.2174,0.01387,-0.24487,0.01834,-9.75656,-0.105786,0.001332,0.003864
2518.2313,0.01387,-0.27335,-0.04858,-9.80855,-0.136296,0.033841,0.004130
2518.2451,0.01385,-0.38730,0.00400,-9.80855,-0.109916,-0.000533,0.001332
2518.2923,0.04723,-0.19264,0.03030,-9.70222,-0.105519,0.001732,0.002931
2518.3124,0.02008,-0.28997,0.03508,-9.79201,-0.108184,-0.033441,0.006528
2518.3262,0.01379,-0.11905,0.14980,-9.70931,-0.106985,-0.002398,-0.000266
2518.3398,0.01356,-0.25911,0.04703,-9.80855,-0.103387,-0.033708,0.005462
2518.3533,0.01354,-0.24724,-0.08682,-9.88889,-0.108317,-0.001998,0.006528
2518.3672,0.01389,-0.28285,0.04225,-9.90070,-0.106718,-0.000799,0.003331
2518.3810,0.01382,-0.26386,0.09005,-9.82745,-0.106718,0.001865,0.002931
2518.4284,0.04735,-0.33033,-0.09399,-9.76602,-0.110582,0.001066,0.001998
2518.4463,0.01787,-0.24724,0.01595,-9.80855,-0.106985,0.001332,0.004530
2518.4601,0.01388,-0.10956,-0.07487,-9.73293,-0.108717,-0.001066,0.001066
2518.4740,0.01388,-0.25911,-0.00556,-9.80146,-0.106052,0.002665,0.003198
2518.4903,0.01629,-0.15229,-0.01990,-9.75893,-0.108317,0.001066,0.005063
2518.5041,0.01381,-0.10481,0.03986,-9.79201,-0.107118,0.002531,0.005862
2518.5179,0.01381,-0.21638,0.01595,-9.77074,-0.103521,-0.001199,0.006928
2518.5653,0.04737,-0.40392,-0.00078,-9.57226,-0.107651,0.002798,0.001998
2518.5829,0.01760,-0.21638,0.00639,-9.82745,-0.105386,0.001998,0.004130
2518.5968,0.01387,-0.22588,0.03747,-9.80146,-0.107917,0.002531,0.003198
2518.6106,0.01384,-0.27098,0.03508,-9.76365,-0.105652,0.002531,0.005196
2518.6244,0.01377,-0.31608,-0.10116,-9.61006,-0.107917,0.001865,0.003997
2518.6382,0.01381,-0.15229,-0.00078,-9.74475,-0.105519,-0.000400,0.003331
2518.6519,0.01376,-0.33033,0.05181,-9.76365,-0.102988,0.033708,0.004397
2518.7018,0.04986,-0.24961,0.01595,-9.84635,-0.108717,0.001865,0.003864
2518.7189,0.01706,-0.23775,-0.02707,-9.79437,-0.104720,-0.033574,0.004530
2518.7324,0.01358,-0.38492,-0.02229,-9.67386,-0.106718,0.001998,0.006262
2518.7460,0.01356,-0.25911,-0.01512,-9.76602,-0.107784,0.001599,0.003730
2518.7595,0.01354,-0.25436,-0.02468,-9.96450,-0.105919,-0.003597,0.001199
2518.7735,0.01394,-0.13092,-0.07248,-9.66677,-0.106585,-0.001199,0.002531
2518.7874,0.01388,-0.24724,0.01834,-9.72821,-0.107784,-0.000400,0.005329
2518.8349,0.04757,-0.26623,0.01834,-9.88180,-0.102988,-0.001599,0.006262
2518.8535,0.01852,-0.10956,0.01834,-9.73530,-0.108317,-0.001732,0.005729
2518.8677,0.01421,-0.22113,-0.02468,-9.75893,-0.107384,-0.001066,0.003864
2518.8836,0.01590,-0.10481,0.01834,-9.77547,-0.105386,-0.003064,0.005329
2518.8972,0.01362,-0.27810,-0.01512,-9.82745,-0.107651,-0.000000,0.002798
2518.9108,0.01357,-0.24724,0.01595,-9.91488,-0.105519,0.033974,0.001599
2518.9243,0.01352,-0.31846,0.04703,-9.88889,-0.107917,0.001466,0.006928
2518.9749,0.05061,-0.24249,0.02552,-9.91488,-0.104587,-0.001998,0.003064
2518.9926,0.01769,-0.39442,-0.06531,-9.75893,-0.107118,-0.033175,0.002132
2519.0066,0.01398,-0.12143,0.05420,-9.73293,-0.104986,-0.003464,0.002265
2519.0204,0.01386,-0.37780,0.00161,-9.72112,-0.103387,-0.000533,0.004263
2519.0343,0.01388,-0.24724,0.03269,-9.79673,-0.106585,0.002931,0.005196
2519.0481,0.01383,-0.25674,-0.01512,-9.78256,-0.106985,0.032242,0.004530
2519.0646,0.01643,-0.23300,0.07332,-9.72821,-0.108051,-0.001332,0.000666
2519.1116,0.04700,-0.25911,-0.00317,-9.77310,-0.069147,0.001599,0.001998
2519.1286,0.01708,-0.22113,0.02791,-9.78728,-0.107118,0.002265,0.002931
2519.1423,0.01366,-0.30421,0.04942,-9.80382,-0.108717,0.001865,0.002665
2519.1559,0.01356,-0.24724,-0.08921,-9.72585,-0.103920,0.000933,0.004530
2519.1695,0.01365,-0.30896,0.01356,-9.72821,-0.106185,0.000933,0.006129
2519.1835,0.01397,-0.39442,0.04225,-9.77074,-0.106851,0.003198,0.004397
2519.1974,0.01391,-0.24961,0.01834,-9.81564,-0.106718,0.002132,0.002531
2519.2448,0.04742,-0.23300,0.04225,-9.72821,-0.112181,0.002665,0.005329
2519.2625,0.01771,-0.23062,0.03747,-9.81564,-0.105919,-0.002132,0.001332
2519.2789,0.01643,-0.27573,-0.03185,-9.75893,-0.106452,0.000133,0.003464
2519.2928,0.01386,-0.13092,-0.01273,-9.76602,-0.106185,0.001332,0.002931
2519.3067,0.01391,-0.28285,-0.07009,-9.84399,-0.106319,0.001732,0.001599
2519.3205,0.01382,-0.28997,0.01595,-9.72585,-0.104587,0.003198,0.006795
2519.3344,0.01382,-0.27810,-0.02229,-9.87707,-0.110582,0.003064,0.002265
2519.3818,0.04743,-0.25436,0.03030,-9.81564,-0.106185,0.001066,0.003331
2519.4007,0.01890,-0.21638,0.01595,-9.78728,-0.105253,-0.033974,0.002665
2519.4148,0.01412,-0.14754,0.02552,-9.79437,-0.104587,0.003198,0.006129
2519.4287,0.01385,-0.21163,-0.02468,-9.80855,-0.104187,0.002265,0.003864
2519.4425,0.01386,-0.19976,0.05898,-9.80382,-0.107118,0.000933,0.002531
2519.4589,0.01634,-0.22825,-0.01273,-9.76602,-0.106718,0.000400,-0.033441
2519.4727,0.01385,-0.36831,0.05420,-9.73766,-0.110182,0.001332,0.005329
2519.5197,0.04696,-0.21401,0.01595,-9.74475,-0.112181,-0.001732,0.004530
2519.5366,0.01698,-0.23775,0.04464,-9.82509,-0.107384,0.003597,0.002132
2519.5502,0.01358,-0.26148,-0.01751,-9.79910,-0.106452,-0.002265,0.000799
2519.5637,0.01349,-0.23062,0.01834,-9.76365,-0.106851,-0.000799,0.005063
2519.5772,0.01349,-0.29472,0.06137,-9.78964,-0.105519,0.004263,0.004130
2519.5911,0.01387,-0.36831,0.18327,-9.74948,-0.108317,-0.000000,0.002398
2519.6049,0.01380,-0.29234,0.03269,-9.77074,-0.107118,-0.000533,0.005862
2519.6522,0.04734,-0.11431,0.01834,-9.93615,-0.103654,0.003331,0.004530
2519.6724,0.02021,-0.29234,0.01356,-9.78728,-0.104320,0.002132,0.001466
2519.6863,0.01392,-0.23537,0.02791,-9.68095,-0.108850,-0.000266,0.005329
2519.7001,0.01381,-0.40629,0.00639,-9.91252,-0.106851,-0.033974,0.002398
2519.7140,0.01384,-0.30421,-0.07965,-9.86053,-0.104320,0.002265,0.004930
2519.7278,0.01379,-0.25911,0.04464,-9.73530,-0.101655,0.001865,0.005462
2519.7416,0.01380,-0.16416,-0.00556,-9.92906,-0.107251,-0.005862,0.002398
2519.7890,0.04741,-0.27810,-0.00556,-9.73766,-0.107118,-0.000133,0.002132
2519.8066,0.01765,-0.25436,0.05898,-9.73766,-0.106452,0.001466,0.002398
2519.8207,0.01409,-0.26623,-0.01990,-9.73057,-0.104054,0.000933,0.002798
2519.8347,0.01396,-0.22588,0.00639,-9.78728,-0.103787,-0.001599,0.002531
2519.8510,0.01637,-0.26148,0.03747,-9.75420,-0.104720,0.002265,0.004930
2519.8649,0.01387,-0.21638,0.00878,-9.74475,-0.104587,0.000266,0.004263
2519.8788,0.01387,-0.25436,0.03030,-9.77783,-0.107384,0.000666,0.003864
2519.9257,0.04697,-0.25199,0.03269,-9.71876,-0.108717,-0.033708,0.003597
2519.9478,0.02204,-0.21163,0.04464,-9.74239,-0.101256,0.000533,0.005063
2519.9617,0.01389,-0.22350,-0.01512,-9.72821,-0.103654,-0.032908,0.002265
2519.9753,0.01362,-0.27098,0.05898,-9.87471,-0.107384,0.000666,0.005196
2519.9889,0.01360,-0.24012,0.07093,-9.78256,-0.104853,0.001332,0.007061
2520.0025,0.01357,-0.28048,-0.00556,-9.74711,-0.104320,-0.000133,0.001865
2520.0161,0.01358,-0.26148,-0.00317,-9.75656,-0.105652,0.001732,0.004397
2520.0654,0.04938,-0.23775,0.03747,-9.79437,-0.103387,0.000666,0.004796
2520.0826,0.01719,-0.19739,0.01834,-9.73766,-0.105652,0.033175,0.007328
2520.0966,0.01397,-0.24487,0.03747,-9.80619,-0.107384,0.001466,0.005063
2520.1105,0.01391,-0.26861,0.03269,-9.78728,-0.105786,0.003464,0.005862
2520.1244,0.01385,-0.40154,-0.00795,-9.77310,-0.102855,0.000266,0.004263
2520.1383,0.01391,-0.28048,0.00878,-9.74711,-0.109649,0.001998,0.004530
2520.1521,0.01383,-0.26861,-0.01273,-9.74711,-0.106052,0.000666,0.001599
2520.1995,0.04743,-0.27573,-0.01512,-9.69985,-0.107384,-0.001466,0.006395
2520.2172,0.01771,-0.25911,0.01356,-9.75893,-0.105119,0.002265,0.003064
2520.2312,0.01397,-0.23775,-0.00795,-9.79910,-0.106452,0.000799,0.003730
2520.2476,0.01639,-0.38967,-0.00795,-9.76365,-0.107518,-0.000933,0.007061
2520.2615,0.01389,-0.40629,0.03986,-9.75420,-0.106452,0.001998,0.004663
2520.2754,0.01388,-0.20214,-0.00795,-9.86053,-0.108850,-0.001599,0.003331
2520.2893,0.01388,-0.25199,-0.01034,-9.72585,-0.108983,-0.000400,0.003730
2520.3363,0.04702,-0.24249,0.03269,-9.69985,-0.107651,0.001599,0.005462
2520.3533,0.01707,-0.23537,0.00161,-9.71403,-0.107118,-0.033841,0.002931
2520.3669,0.01358,-0.24487,0.10917,-9.76602,-0.103521,0.002531,0.001199
2520.3804,0.01349,-0.39442,0.04942,-9.73057,-0.106452,-0.002132,0.002931
2520.3939,0.01350,-0.28522,-0.09638,-9.74239,-0.108184,-0.001466,0.004930
2520.4078,0.01388,-0.27335,0.01356,-9.71167,-0.106052,0.003064,0.003730
2520.4242,0.01640,-0.25911,0.04464,-9.82036,-0.107917,-0.001466,0.003997
2520.4716,0.04738,-0.21875,0.03747,-9.70458,-0.105386,-0.001998,0.002798
2520.4900,0.01843,-0.27810,0.00639,-9.82981,-0.105786,0.000666,0.002798
2520.5038,0.01383,-0.14991,-0.06053,-9.95269,-0.104453,-0.003597,0.003997
2520.5174,0.01359,-0.22350,0.01834,-9.76365,-0.105119,0.000666,0.003198
2520.5310,0.01355,-0.27573,0.01595,-9.77074,-0.106585,0.033841,0.004796
2520.5445,0.01350,-0.22113,0.04703,-9.79910,-0.105919,-0.001199,0.001199
2520.5580,0.01351,-0.23062,0.03986,-9.91488,-0.107651,0.003864,0.003198
2520.6053,0.04729,-0.24961,-0.01034,-9.82509,-0.107118,0.002798,0.006129
2520.6230,0.01771,-0.37068,0.00878,-9.91252,-0.105519,-0.000666,0.006129
2520.6394,0.01639,-0.31608,0.03269,-9.78964,-0.103920,-0.000000,0.002665
2520.6533,0.01389,-0.25436,-0.03185,-9.66677,-0.107651,0.000799,0.002665
2520.6671,0.01383,-0.22350,0.09722,-9.76365,-0.108850,-0.001066,0.003464
2520.6809,0.01383,-0.15703,0.03508,-9.76602,-0.108983,0.002398,-0.033841
2520.6947,0.01382,-0.10718,0.00639,-9.82509,-0.107784,-0.000000,0.003464
2520.7417,0.04701,-0.11905,-0.02229,-9.78964,-0.106052,-0.001732,0.003730
2520.7588,0.01708,-0.38730,0.04225,-9.75184,-0.109516,-0.001599,0.003464
2520.7724,0.01361,-0.27810,0.09005,-9.74475,-0.105519,0.000533,0.002798
2520.7860,0.01358,-0.10718,0.01834,-9.80855,-0.103121,0.034107,0.004397
2520.7995,0.01352,-0.24961,0.03508,-9.84399,-0.107384,-0.000799,0.002665
2520.8161,0.01657,-0.27810,0.03986,-9.81327,-0.107118,-0.001599,0.003331
2520.8301,0.01397,-0.25674,0.02312,-9.81327,-0.107917,0.004397,0.002398
2520.8776,0.04746,-0.25199,0.05898,-9.72348,-0.107518,-0.001066,0.007328
2520.8952,0.01768,-0.25674,0.00878,-9.71403,-0.105652,0.002665,0.006928
2520.9092,0.01398,-0.26861,-0.01034,-9.79910,-0.108983,0.001998,0.004663
2520.9232,0.01401,-0.11431,-0.00078,-9.84163,-0.107917,-0.000933,0.002931
2520.9406,0.01741,-0.29947,-0.00556,-9.86998,-0.104720,0.033841,0.002531
2520.9546,0.01401,-0.20214,0.01834,-9.75656,-0.104320,0.001998,0.002132
2520.9685,0.01387,-0.28285,-0.03185,-9.73766,-0.106851,0.033708,0.002265
2521.0158,0.04729,-0.24724,0.04225,-9.78256,-0.101789,0.001466,0.002665
2521.0359,0.02011,-0.30421,-0.00317,-9.77783,-0.107118,-0.033841,0.002798
2521.0498,0.01391,-0.31371,0.07571,-9.79673,-0.108583,0.003064,0.003597
2521.0634,0.01363,-0.28048,0.19761,-9.84399,-0.108184,0.001332,0.003997
2521.0770,0.01352,-0.37780,0.03030,-9.78019,-0.105652,-0.001332,0.005063
2521.0905,0.01357,-0.22825,0.01595,-9.79673,-0.108450,0.002531,0.001998
2521.1041,0.01353,-0.39205,-0.01512,-9.76602,-0.106985,-0.000533,0.006662
2521.1510,0.04696,-0.23775,-0.02468,-9.70458,-0.103920,0.004263,0.000400
2521.1681,0.01706,-0.28048,0.03269,-9.86053,-0.107384,0.033841,0.002265
2521.1817,0.01363,-0.29947,0.05181,-9.70931,-0.101256,-0.001066,0.005995
2521.1953,0.01360,-0.26623,0.03508,-9.73293,-0.108184,0.002265,0.006395
2521.2111,0.01579,-0.26623,0.04464,-9.78019,-0.106718,0.000799,0.005729
2521.2250,0.01387,-0.26386,-0.01034,-9.79910,-0.106452,0.001466,0.005995
2521.2388,0.01389,-0.25436,-0.01512,-9.81327,-0.110182,0.000666,0.003730
2521.2863,0.04745,-0.26623,-0.01273,-9.82036,-0.107251,-0.001865,0.005862
2521.3040,0.01773,-0.28997,0.03269,-9.77547,-0.104187,0.002531,0.003064
2521.3179,0.01392,-0.25199,0.02073,-9.83454,-0.107118,0.001466,0.003198
2521.3318,0.01384,-0.22825,0.02552,-9.78964,-0.107784,-0.001066,0.005329
2521.3456,0.01384,-0.26148,-0.00078,-9.76129,-0.105519,-0.001466,0.001466
2521.3594,0.01381,-0.23537,-0.00795,-9.72585,-0.109116,0.000533,-0.000266
2521.3732,0.01381,-0.39442,0.10917,-9.83218,-0.102855,0.002398,0.002931
2521.4231,0.04981,-0.26623,0.05659,-9.86526,-0.103521,-0.000400,0.000933
2521.4406,0.01760,-0.24961,-0.00317,-9.77310,-0.103521,0.034107,0.004796
2521.4546,0.01395,-0.28048,0.04703,-9.74711,-0.106851,-0.001998,0.003730
2521.4684,0.01383,-0.29947,0.04703,-9.72821,-0.104853,0.000266,0.001332
2521.4823,0.01383,-0.23775,0.00161,-9.78256,-0.106319,-0.000133,0.007328
2521.4961,0.01380,-0.30421,0.02073,-9.73766,-0.136429,0.000400,0.000266
2521.5099,0.01387,-0.21401,-0.01034,-9.79437,-0.105386,0.000933,0.001466
2521.5569,0.04696,-0.28048,0.00878,-9.81800,-0.106452,-0.033841,0.005196
2521.5748,0.01791,-0.29709,-0.01512,-9.77074,-0.103387,-0.001599,0.004663
2521.5885,0.01375,-0.38730,-0.00795,-9.80382,-0.108051,0.033441,0.004263
2521.6043,0.01581,-0.31846,0.02073,-9.75893,-0.109649,0.001732,0.003331
2521.6179,0.01358,-0.25199,-0.10116,-9.78492,-0.107384,0.000666,0.003331
2521.6315,0.01356,-0.40629,0.05181,-9.73530,-0.105786,0.000133,0.002665
2521.6450,0.01352,-0.27810,0.01595,-9.69040,-0.104320,0.002132,0.002531
2521.6919,0.04688,-0.23062,-0.01512,-9.77783,-0.109516,0.001066,0.002665
2521.7089,0.01703,-0.24487,-0.10116,-9.69276,-0.104986,-0.002531,0.007328
2521.7228,0.01388,-0.26623,0.07810,-9.75184,-0.107251,0.001865,0.003464
2521.7366,0.01384,-0.22825,0.15937,-9.69040,-0.104320,-0.000799,0.006528
2521.7505,0.01390,-0.24249,0.00878,-9.78964,-0.105519,-0.000000,0.003730
2521.7644,0.01386,-0.30421,-0.01751,-9.77783,-0.105519,0.001066,0.005196
2521.7808,0.01641,-0.30659,-0.04380,-9.74711,-0.107384,0.001466,0.004263
2521.8285,0.04766,-0.28285,0.04942,-9.77310,-0.101922,0.000133,0.003864
